event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1228508,true,2006-07-27 12:01:00.000,38.8687671,-3.6871611,,,"gps",,"#220363",,"Tsavo Lion Study",485427.0767511883,9592451.19562921,"37S","Eastern African Time",2006-07-27 15:01:00.000
1228509,true,2006-07-28 00:00:00.000,38.9559212,-3.7154087,,,"gps",,"#220363",,"Tsavo Lion Study",495105.3727982211,9589329.807701098,"37S","Eastern African Time",2006-07-28 03:00:00.000
1228510,true,2006-07-28 12:00:00.000,38.94834,-3.7638989,,,"gps",,"#220363",,"Tsavo Lion Study",494263.85117251857,9583969.906948537,"37S","Eastern African Time",2006-07-28 15:00:00.000
1228511,true,2006-07-29 00:00:00.000,38.9542842,-3.7652719,,,"gps",,"#220363",,"Tsavo Lion Study",494923.88280773704,9583818.179395577,"37S","Eastern African Time",2006-07-29 03:00:00.000
1228512,true,2006-07-30 00:01:00.000,38.9413357,-3.7637245,,,"gps",,"#220363",,"Tsavo Lion Study",493486.11622590193,9583989.135079507,"37S","Eastern African Time",2006-07-30 03:01:00.000
1228513,true,2006-07-30 12:00:00.000,38.8421517,-3.8475014,,,"gps",,"#220363",,"Tsavo Lion Study",482474.73737143254,9574727.459838072,"37S","Eastern African Time",2006-07-30 15:00:00.000
1228514,true,2006-07-31 00:01:00.000,38.8193265,-3.9130336,,,"gps",,"#220363",,"Tsavo Lion Study",479942.08500355127,9567483.31137439,"37S","Eastern African Time",2006-07-31 03:01:00.000
1228515,true,2006-07-31 12:03:00.000,38.8357925,-3.9556093,,,"gps",,"#220363",,"Tsavo Lion Study",481771.02934487653,9562777.550992776,"37S","Eastern African Time",2006-07-31 15:03:00.000
1228516,true,2006-08-01 00:01:00.000,38.8007288,-3.9260099,,,"gps",,"#220363",,"Tsavo Lion Study",477877.7484691213,9566048.497218596,"37S","Eastern African Time",2006-08-01 03:01:00.000
1228517,true,2006-08-01 12:01:00.000,38.7857482,-3.8516967,,,"gps",,"#220363",,"Tsavo Lion Study",476212.5744895415,9574262.364420116,"37S","Eastern African Time",2006-08-01 15:01:00.000
1228518,true,2006-08-02 00:00:00.000,38.8154544,-3.7808389,,,"gps",,"#220363",,"Tsavo Lion Study",479509.0551323203,9582095.440306025,"37S","Eastern African Time",2006-08-02 03:00:00.000
1228519,true,2006-08-02 12:01:00.000,38.8129066,-3.7806233,,,"gps",,"#220363",,"Tsavo Lion Study",479226.1550782843,9582119.21125257,"37S","Eastern African Time",2006-08-02 15:01:00.000
1228520,true,2006-08-03 00:01:00.000,38.8192685,-3.7751655,,,"gps",,"#220363",,"Tsavo Lion Study",479932.42323380685,9582722.640939878,"37S","Eastern African Time",2006-08-03 03:01:00.000
1228521,true,2006-08-04 00:00:00.000,38.948938,-3.7656377,,,"gps",,"#220363",,"Tsavo Lion Study",494330.2623013996,9583777.712814944,"37S","Eastern African Time",2006-08-04 03:00:00.000
1228522,true,2006-08-04 12:01:00.000,38.963674,-3.832782,,,"gps",,"#220363",,"Tsavo Lion Study",495966.80588689237,9576356.003493689,"37S","Eastern African Time",2006-08-04 15:01:00.000
1228523,true,2006-08-05 00:00:00.000,38.9539898,-3.8403738,,,"gps",,"#220363",,"Tsavo Lion Study",494891.63581552106,9575516.79185224,"37S","Eastern African Time",2006-08-05 03:00:00.000
1228524,true,2006-08-06 00:00:00.000,38.9385016,-3.8225982,,,"gps",,"#220363",,"Tsavo Lion Study",493171.88939788967,9577481.510911878,"37S","Eastern African Time",2006-08-06 03:00:00.000
1228525,true,2006-08-07 00:00:00.000,38.9395461,-3.7784634,,,"gps",,"#220363",,"Tsavo Lion Study",493287.518130546,9582359.95855257,"37S","Eastern African Time",2006-08-07 03:00:00.000
1228526,true,2006-08-07 12:00:00.000,38.8830424,-3.8526228,,,"gps",,"#220363",,"Tsavo Lion Study",487014.7525055477,9574162.095011376,"37S","Eastern African Time",2006-08-07 15:00:00.000
1228527,true,2006-08-08 00:01:00.000,38.8858887,-3.8501093,,,"gps",,"#220363",,"Tsavo Lion Study",487330.7269475843,9574439.968233872,"37S","Eastern African Time",2006-08-08 03:01:00.000
1228528,true,2006-08-09 00:00:00.000,38.940572,-3.776771,,,"gps",,"#220363",,"Tsavo Lion Study",493401.415907524,9582547.035710001,"37S","Eastern African Time",2006-08-09 03:00:00.000
1228529,true,2006-08-09 12:01:00.000,38.8553914,-3.7773121,,,"gps",,"#220363",,"Tsavo Lion Study",483943.3893631075,9582486.115827413,"37S","Eastern African Time",2006-08-09 15:01:00.000
1228530,true,2006-08-10 00:00:00.000,38.8450105,-3.7514116,,,"gps",,"#220363",,"Tsavo Lion Study",482790.23535042454,9585348.835123677,"37S","Eastern African Time",2006-08-10 03:00:00.000
1228531,true,2006-08-10 12:00:00.000,38.8999063,-3.7425074,,,"gps",,"#220363",,"Tsavo Lion Study",488885.6650756401,9586333.94824394,"37S","Eastern African Time",2006-08-10 15:00:00.000
1228532,true,2006-08-11 00:00:00.000,38.9448781,-3.7613458,,,"gps",,"#220363",,"Tsavo Lion Study",493879.4357649742,9584252.090028785,"37S","Eastern African Time",2006-08-11 03:00:00.000
1228533,true,2006-08-11 12:01:00.000,38.9895173,-3.8087961,,,"gps",,"#220363",,"Tsavo Lion Study",498836.09713394125,9579007.362732735,"37S","Eastern African Time",2006-08-11 15:01:00.000
1228534,true,2006-08-12 00:00:00.000,38.9354183,-3.7471071,,,"gps",,"#220363",,"Tsavo Lion Study",492828.9324441333,9585825.890969273,"37S","Eastern African Time",2006-08-12 03:00:00.000
1228535,true,2006-08-12 12:02:00.000,38.9324992,-3.745421,,,"gps",,"#220363",,"Tsavo Lion Study",492504.7849029771,9586012.239382183,"37S","Eastern African Time",2006-08-12 15:02:00.000
1228536,true,2006-08-13 00:00:00.000,38.8997897,-3.7101593,,,"gps",,"#220363",,"Tsavo Lion Study",488872.3114443157,9589909.540864786,"37S","Eastern African Time",2006-08-13 03:00:00.000
1228537,true,2006-08-14 00:01:00.000,38.9857884,-3.7736628,,,"gps",,"#220363",,"Tsavo Lion Study",498422.0105789704,9582890.812685037,"37S","Eastern African Time",2006-08-14 03:01:00.000
1228538,true,2006-08-14 12:00:00.000,38.9866803,-3.7730017,,,"gps",,"#220363",,"Tsavo Lion Study",498521.041856431,9582963.888844352,"37S","Eastern African Time",2006-08-14 15:00:00.000
1228539,true,2006-08-15 00:00:00.000,38.9909151,-3.7776663,,,"gps",,"#220363",,"Tsavo Lion Study",498991.2599327984,9582448.29398791,"37S","Eastern African Time",2006-08-15 03:00:00.000
1228540,true,2006-08-15 12:01:00.000,39.0003562,-3.7824685,,,"gps",,"#220363",,"Tsavo Lion Study",500039.5503785343,9581917.488694854,"37S","Eastern African Time",2006-08-15 15:01:00.000
1228541,true,2006-08-16 00:01:00.000,39.0117166,-3.7733962,,,"gps",,"#220363",,"Tsavo Lion Study",501300.95671325433,9582920.285403138,"37S","Eastern African Time",2006-08-16 03:01:00.000
1228542,true,2006-08-16 12:01:00.000,39.005193,-3.7992182,,,"gps",,"#220363",,"Tsavo Lion Study",500576.5894560264,9580066.06059426,"37S","Eastern African Time",2006-08-16 15:01:00.000
1228543,true,2006-08-17 00:00:00.000,39.0081405,-3.8181395,,,"gps",,"#220363",,"Tsavo Lion Study",500903.8366984164,9577974.593224008,"37S","Eastern African Time",2006-08-17 03:00:00.000
1228544,true,2006-08-17 12:01:00.000,39.0064506,-3.8223424,,,"gps",,"#220363",,"Tsavo Lion Study",500716.2042419822,9577510.027373092,"37S","Eastern African Time",2006-08-17 15:01:00.000
1228545,true,2006-08-18 00:00:00.000,38.952792,-3.7689999,,,"gps",,"#220363",,"Tsavo Lion Study",494758.2165836105,9583406.096559046,"37S","Eastern African Time",2006-08-18 03:00:00.000
1228546,true,2006-08-18 12:00:00.000,38.9312397,-3.7425618,,,"gps",,"#220363",,"Tsavo Lion Study",492364.9065660353,9586328.269785464,"37S","Eastern African Time",2006-08-18 15:00:00.000
1228547,true,2006-08-19 00:00:00.000,38.9142509,-3.7141666,,,"gps",,"#220363",,"Tsavo Lion Study",490478.17591945146,9589466.76329926,"37S","Eastern African Time",2006-08-19 03:00:00.000
1228548,true,2006-08-19 12:01:00.000,38.9158213,-3.7147287,,,"gps",,"#220363",,"Tsavo Lion Study",490652.56364447734,9589404.648426216,"37S","Eastern African Time",2006-08-19 15:01:00.000
1228549,true,2006-08-20 00:01:00.000,38.9307442,-3.7463449,,,"gps",,"#220363",,"Tsavo Lion Study",492309.91959108197,9585910.10102914,"37S","Eastern African Time",2006-08-20 03:01:00.000
1228550,true,2006-08-20 12:00:00.000,38.927058,-3.7412263,,,"gps",,"#220363",,"Tsavo Lion Study",491900.56114776636,9586475.851615507,"37S","Eastern African Time",2006-08-20 15:00:00.000
1228551,true,2006-08-21 00:00:00.000,38.9141249,-3.722879,,,"gps",,"#220363",,"Tsavo Lion Study",490464.27812099905,9588503.738213884,"37S","Eastern African Time",2006-08-21 03:00:00.000
1228552,true,2006-08-21 12:01:00.000,38.9157895,-3.7147183,,,"gps",,"#220363",,"Tsavo Lion Study",490649.0323722638,9589405.797652204,"37S","Eastern African Time",2006-08-21 15:01:00.000
1228553,true,2006-08-22 00:00:00.000,38.8971185,-3.7526227,,,"gps",,"#220363",,"Tsavo Lion Study",488576.2405955604,9585215.818116006,"37S","Eastern African Time",2006-08-22 03:00:00.000
1228554,true,2006-08-23 00:00:00.000,38.8813504,-3.8319926,,,"gps",,"#220363",,"Tsavo Lion Study",486826.58106538147,9576442.43371826,"37S","Eastern African Time",2006-08-23 03:00:00.000
1228555,true,2006-08-23 12:01:00.000,38.8326088,-3.844621,,,"gps",,"#220363",,"Tsavo Lion Study",481415.16220659966,9575045.644538231,"37S","Eastern African Time",2006-08-23 15:01:00.000
1228556,true,2006-08-24 00:00:00.000,38.7680797,-3.8888156,,,"gps",,"#220363",,"Tsavo Lion Study",474252.0301442583,9570158.87638508,"37S","Eastern African Time",2006-08-24 03:00:00.000
1228557,true,2006-08-25 00:00:00.000,38.8704075,-3.7928773,,,"gps",,"#220363",,"Tsavo Lion Study",485610.96137436706,9580765.876706602,"37S","Eastern African Time",2006-08-25 03:00:00.000
1228558,true,2006-08-26 00:01:00.000,38.9304345,-3.7782123,,,"gps",,"#220363",,"Tsavo Lion Study",492275.8114899761,9582387.638231603,"37S","Eastern African Time",2006-08-26 03:01:00.000
1228559,true,2006-08-26 12:01:00.000,38.9287093,-3.7777953,,,"gps",,"#220363",,"Tsavo Lion Study",492084.25044776284,9582433.715790229,"37S","Eastern African Time",2006-08-26 15:01:00.000
1228560,true,2006-08-27 00:00:00.000,38.901996,-3.7432663,,,"gps",,"#220363",,"Tsavo Lion Study",489117.71350703144,9586250.089462979,"37S","Eastern African Time",2006-08-27 03:00:00.000
1228561,true,2006-08-27 12:01:00.000,38.9015052,-3.7378274,,,"gps",,"#220363",,"Tsavo Lion Study",489063.1479879099,9586851.271809448,"37S","Eastern African Time",2006-08-27 15:01:00.000
1228562,true,2006-08-28 00:00:00.000,38.8921117,-3.7419115,,,"gps",,"#220363",,"Tsavo Lion Study",488020.14902638085,9586399.713496605,"37S","Eastern African Time",2006-08-28 03:00:00.000
1228563,true,2006-08-28 12:03:00.000,38.9435979,-3.7632919,,,"gps",,"#220363",,"Tsavo Lion Study",493737.3001906724,9584036.96902608,"37S","Eastern African Time",2006-08-28 15:03:00.000
1228564,true,2006-08-29 00:00:00.000,38.9473185,-3.7566057,,,"gps",,"#220363",,"Tsavo Lion Study",494150.3786810445,9584776.053057391,"37S","Eastern African Time",2006-08-29 03:00:00.000
1228565,true,2006-08-30 00:00:00.000,38.9071422,-3.7560268,,,"gps",,"#220363",,"Tsavo Lion Study",489689.29348301765,9584839.670524271,"37S","Eastern African Time",2006-08-30 03:00:00.000
1228566,true,2006-08-31 00:00:00.000,38.8733066,-3.7883337,,,"gps",,"#220363",,"Tsavo Lion Study",485932.7841349395,9581268.151913736,"37S","Eastern African Time",2006-08-31 03:00:00.000
1228567,true,2006-08-31 12:02:00.000,38.8126683,-3.7788081,,,"gps",,"#220363",,"Tsavo Lion Study",479199.65218867286,9582319.8495171,"37S","Eastern African Time",2006-08-31 15:02:00.000
1228568,true,2006-09-01 00:00:00.000,38.7974296,-3.7458006,,,"gps",,"#220363",,"Tsavo Lion Study",477506.7721741045,9585967.971087107,"37S","Eastern African Time",2006-09-01 03:00:00.000
1228569,true,2006-09-01 12:02:00.000,38.8375017,-3.6848256,,,"gps",,"#220363",,"Tsavo Lion Study",481955.1154215708,9592708.777984641,"37S","Eastern African Time",2006-09-01 15:02:00.000
1228570,true,2006-09-02 00:01:00.000,38.916658,-3.6833579,,,"gps",,"#220363",,"Tsavo Lion Study",490745.1477889589,9592872.221788052,"37S","Eastern African Time",2006-09-02 03:01:00.000
1228571,true,2006-09-02 12:00:00.000,38.8913496,-3.7479139,,,"gps",,"#220363",,"Tsavo Lion Study",487935.6079824499,9585736.227899907,"37S","Eastern African Time",2006-09-02 15:00:00.000
1228572,true,2006-09-03 00:00:00.000,38.9219598,-3.804347,,,"gps",,"#220363",,"Tsavo Lion Study",491335.0848421715,9579498.759265104,"37S","Eastern African Time",2006-09-03 03:00:00.000
1228573,true,2006-09-03 12:00:00.000,38.9580127,-3.7966451,,,"gps",,"#220363",,"Tsavo Lion Study",495338.04962658114,9580350.366609942,"37S","Eastern African Time",2006-09-03 15:00:00.000
1228574,true,2006-09-04 00:00:00.000,38.9979697,-3.7898893,,,"gps",,"#220363",,"Tsavo Lion Study",499774.5692030021,9581097.23115798,"37S","Eastern African Time",2006-09-04 03:00:00.000
1228575,true,2006-09-04 12:03:00.000,38.9774947,-3.8008277,,,"gps",,"#220363",,"Tsavo Lion Study",497501.1948873676,9579888.123838529,"37S","Eastern African Time",2006-09-04 15:03:00.000
1228576,true,2006-09-05 00:01:00.000,38.9499834,-3.7663342,,,"gps",,"#220363",,"Tsavo Lion Study",494446.3441373664,9583700.73199794,"37S","Eastern African Time",2006-09-05 03:01:00.000
1228577,true,2006-09-05 12:00:00.000,38.940493,-3.7649532,,,"gps",,"#220363",,"Tsavo Lion Study",493392.554919636,9583853.314526405,"37S","Eastern African Time",2006-09-05 15:00:00.000
1228578,true,2006-09-06 00:00:00.000,38.9374736,-3.7945904,,,"gps",,"#220363",,"Tsavo Lion Study",493057.5270517735,9580577.345099857,"37S","Eastern African Time",2006-09-06 03:00:00.000
1228579,true,2006-09-06 12:02:00.000,38.9202483,-3.776121,,,"gps",,"#220363",,"Tsavo Lion Study",491144.7673515235,9582618.702900726,"37S","Eastern African Time",2006-09-06 15:02:00.000
1228580,true,2006-09-07 00:01:00.000,38.9245829,-3.7772253,,,"gps",,"#220363",,"Tsavo Lion Study",491626.07067427464,9582496.682068542,"37S","Eastern African Time",2006-09-07 03:01:00.000
1228581,true,2006-09-08 00:00:00.000,38.8931862,-3.7529086,,,"gps",,"#220363",,"Tsavo Lion Study",488139.6090983409,9585184.163866965,"37S","Eastern African Time",2006-09-08 03:00:00.000
1228582,true,2006-09-08 12:01:00.000,38.880159,-3.751872,,,"gps",,"#220363",,"Tsavo Lion Study",486693.0771676379,9585298.557219608,"37S","Eastern African Time",2006-09-08 15:01:00.000
1228583,true,2006-09-09 00:00:00.000,38.8801102,-3.7529973,,,"gps",,"#220363",,"Tsavo Lion Study",486687.67553174956,9585174.171395482,"37S","Eastern African Time",2006-09-09 03:00:00.000
1228584,true,2006-09-09 12:00:00.000,38.8671314,-3.7411271,,,"gps",,"#220363",,"Tsavo Lion Study",485246.33414592437,9586486.03687161,"37S","Eastern African Time",2006-09-09 15:00:00.000
1228585,true,2006-09-10 00:00:00.000,38.791585,-3.8017881,,,"gps",,"#220363",,"Tsavo Lion Study",476859.2720784964,9579779.20800409,"37S","Eastern African Time",2006-09-10 03:00:00.000
1228586,true,2006-09-11 00:00:00.000,38.7172066,-3.932985,,,"gps",,"#220363",,"Tsavo Lion Study",468605.6614647168,9565274.82261618,"37S","Eastern African Time",2006-09-11 03:00:00.000
1228587,true,2006-09-12 00:01:00.000,38.8654524,-3.8147707,,,"gps",,"#220363",,"Tsavo Lion Study",485061.15797764866,9578345.800698185,"37S","Eastern African Time",2006-09-12 03:01:00.000
1228588,true,2006-09-12 12:01:00.000,38.8712545,-3.7762589,,,"gps",,"#220363",,"Tsavo Lion Study",485704.73400411214,9582602.808238504,"37S","Eastern African Time",2006-09-12 15:01:00.000
1228589,true,2006-09-13 00:01:00.000,38.9372196,-3.7435835,,,"gps",,"#220363",,"Tsavo Lion Study",493028.9186456866,9586215.386089321,"37S","Eastern African Time",2006-09-13 03:01:00.000
1228590,true,2006-09-14 00:01:00.000,38.9507793,-3.7867921,,,"gps",,"#220363",,"Tsavo Lion Study",494534.8458646632,9581439.425052378,"37S","Eastern African Time",2006-09-14 03:01:00.000
1228591,true,2006-09-14 12:01:00.000,38.9372663,-3.7757631,,,"gps",,"#220363",,"Tsavo Lion Study",493034.35954794165,9582658.418088188,"37S","Eastern African Time",2006-09-14 15:01:00.000
1228592,true,2006-09-15 00:01:00.000,38.9204045,-3.720022,,,"gps",,"#220363",,"Tsavo Lion Study",491161.54792110063,9588819.601597805,"37S","Eastern African Time",2006-09-15 03:01:00.000
1228593,true,2006-09-15 12:01:00.000,38.8929947,-3.729483,,,"gps",,"#220363",,"Tsavo Lion Study",488118.02975760616,9587773.509125656,"37S","Eastern African Time",2006-09-15 15:01:00.000
1228594,true,2006-09-16 00:01:00.000,38.9254384,-3.7656524,,,"gps",,"#220363",,"Tsavo Lion Study",491720.9515778183,9583775.900085676,"37S","Eastern African Time",2006-09-16 03:01:00.000
1228595,true,2006-09-16 12:01:00.000,38.9261452,-3.7648889,,,"gps",,"#220363",,"Tsavo Lion Study",491799.4249746611,9583860.300176056,"37S","Eastern African Time",2006-09-16 15:01:00.000
1228596,true,2006-09-17 00:01:00.000,38.9258936,-3.7649622,,,"gps",,"#220363",,"Tsavo Lion Study",491771.48887568736,9583852.19559754,"37S","Eastern African Time",2006-09-17 03:01:00.000
1228597,true,2006-09-18 00:00:00.000,38.9259528,-3.7652359,,,"gps",,"#220363",,"Tsavo Lion Study",491778.0648042665,9583821.942746803,"37S","Eastern African Time",2006-09-18 03:00:00.000
1228598,true,2006-09-20 00:00:00.000,38.9341698,-3.7628652,,,"gps",,"#220363",,"Tsavo Lion Study",492690.43163886643,9584084.060975758,"37S","Eastern African Time",2006-09-20 03:00:00.000
1228599,true,2006-09-21 00:01:00.000,38.861664,-3.8639334,,,"gps",,"#220363",,"Tsavo Lion Study",484641.4090399928,9572911.51809677,"37S","Eastern African Time",2006-09-21 03:01:00.000
1228600,true,2006-09-21 12:01:00.000,38.8087895,-3.9085285,,,"gps",,"#220363",,"Tsavo Lion Study",478772.1763577214,9567981.02723946,"37S","Eastern African Time",2006-09-21 15:01:00.000
1228601,true,2006-09-22 00:00:00.000,38.8155037,-3.7809484,,,"gps",,"#220363",,"Tsavo Lion Study",479514.5317264816,9582083.337837346,"37S","Eastern African Time",2006-09-22 03:00:00.000
1228602,true,2006-09-23 00:00:00.000,38.9480185,-3.7648694,,,"gps",,"#220363",,"Tsavo Lion Study",494228.15929756814,9583862.630732104,"37S","Eastern African Time",2006-09-23 03:00:00.000
1228603,true,2006-09-24 00:00:00.000,38.9738265,-3.7955314,,,"gps",,"#220363",,"Tsavo Lion Study",497093.8901106396,9580473.538508987,"37S","Eastern African Time",2006-09-24 03:00:00.000
1228604,true,2006-09-24 12:03:00.000,38.9548064,-3.7692948,,,"gps",,"#220363",,"Tsavo Lion Study",494981.8890657908,9583373.51167956,"37S","Eastern African Time",2006-09-24 15:03:00.000
1228605,true,2006-09-25 00:01:00.000,39.0171208,-3.8048999,,,"gps",,"#220363",,"Tsavo Lion Study",501900.9451705458,9579438.017186807,"37S","Eastern African Time",2006-09-25 03:01:00.000
1228606,true,2006-09-26 00:01:00.000,38.9580828,-3.7976159,,,"gps",,"#220363",,"Tsavo Lion Study",495345.83819761185,9580243.05966428,"37S","Eastern African Time",2006-09-26 03:01:00.000
1228607,true,2006-09-27 00:00:00.000,38.9668046,-3.743542,,,"gps",,"#220363",,"Tsavo Lion Study",496314.0118319549,9586220.152927397,"37S","Eastern African Time",2006-09-27 03:00:00.000
1228608,true,2006-09-27 12:01:00.000,38.9519511,-3.7416105,,,"gps",,"#220363",,"Tsavo Lion Study",494664.68017662596,9586433.574572833,"37S","Eastern African Time",2006-09-27 15:01:00.000
1228609,true,2006-09-28 00:00:00.000,38.9658934,-3.7441621,,,"gps",,"#220363",,"Tsavo Lion Study",496212.8356337193,9586151.606419327,"37S","Eastern African Time",2006-09-28 03:00:00.000
1228610,true,2006-09-29 00:01:00.000,38.9371975,-3.7405466,,,"gps",,"#220363",,"Tsavo Lion Study",493026.44066583214,9586551.069169845,"37S","Eastern African Time",2006-09-29 03:01:00.000
1228611,true,2006-09-29 12:01:00.000,38.9287217,-3.7350665,,,"gps",,"#220363",,"Tsavo Lion Study",492085.2423369816,9587156.739351591,"37S","Eastern African Time",2006-09-29 15:01:00.000
1228612,true,2006-09-30 00:00:00.000,38.8857012,-3.7259522,,,"gps",,"#220363",,"Tsavo Lion Study",487308.10092728736,9588163.684216522,"37S","Eastern African Time",2006-09-30 03:00:00.000
